index,citations,year,Title,citations_average
4216,49,2011,Analysis and Improvement of Policy Gradient Estimation,7.0
4217,16,2011,High-Dimensional Graphical Model Selection: Tractable Graph Families and Necessary Conditions,2.2857142857142856
4218,20,2011,The Impact of Unlabeled Patterns in Rademacher Complexity Theory for Kernel Classifiers,2.857142857142857
4219,47,2011,Extracting Speaker-Specific Information with a Regularized Siamese Deep Network,6.714285714285714
4220,221,2011,Co-Training for Domain Adaptation,31.571428571428573
4221,10,2011,Clustering via Dirichlet Process Mixture Models for Portable Skill Discovery,1.4285714285714286
4222,9,2011,Multiple Instance Filtering,1.2857142857142858
4223,49,2011,Large-Scale Category Structure Aware Image Categorization,7.0
4225,9,2011,Prediction strategies without loss,1.2857142857142858
4226,19,2011,The Fixed Points of Off-Policy TD,2.7142857142857144
4228,20,2011,Information Rates and Optimal Decoding in Large Neural Populations,2.857142857142857
4230,10,2011,"Online Submodular Set Cover, Ranking, and Repeated Active Learning",1.4285714285714286
4232,10,2011,ShareBoost: Efficient multiclass learning with feature sharing,1.4285714285714286
4233,12,2011,Simultaneous Sampling and Multi-Structure Fitting with Adaptive Reversible Jump MCMC,1.7142857142857142
4237,3,2011,History distribution matching method for predicting effectiveness of HIV combination therapies,0.42857142857142855
4240,125,2011,Active Ranking using Pairwise Comparisons,17.857142857142858
4241,10,2011,Learning Auto-regressive Models from Sequence and Non-sequence Data,1.4285714285714286
4243,111,2011,PiCoDes: Learning a Compact Code for Novel-Category Recognition,15.857142857142858
4244,36,2011,k-NN Regression Adapts to Local Intrinsic Dimension,5.142857142857143
4245,35,2011,Periodic Finite State Controllers for Efficient POMDP and DEC-POMDP Planning,5.0
4248,91,2011,Generalised Coupled Tensor Factorisation,13.0
4250,27,2011,A blind sparse deconvolution method for neural spike identification,3.857142857142857
4253,72,2011,Efficient Learning of Generalized Linear and Single Index Models with Isotonic Regression,10.285714285714286
4255,31,2011,Monte Carlo Value Iteration with Macro-Actions,4.428571428571429
4257,35,2011,Collective Graphical Models,5.0
4258,27,2011,Environmental statistics and the trade-off between model-based and TD learning in humans,3.857142857142857
4262,91,2011,How Do Humans Teach: On Curriculum Learning and Teaching Dimension,13.0
4263,24,2011,A Reinforcement Learning Theory for Homeostatic Regulation,3.4285714285714284
4270,6,2011,Selective Prediction of Financial Trends with Hidden Markov Models,0.8571428571428571
4273,121,2011,RTRMC: A Riemannian trust-region method for low-rank matrix completion,17.285714285714285
4274,10,2011,On the Analysis of Multi-Channel Neural Spike Data,1.4285714285714286
4277,5,2011,Committing Bandits,0.7142857142857143
4278,27,2011,Learning Anchor Planes for Classification,3.857142857142857
4279,7,2011,Maximal Cliques that Satisfy Hard Constraints with Application to Deformable Object Model Learning,1.0
4281,14,2011,Learning Higher-Order Graph Structure with Features by Structure Penalty,2.0
4283,111,2011,Learning person-object interactions for action recognition in still images,15.857142857142858
4284,2,2011,Learning unbelievable probabilities,0.2857142857142857
4285,228,2011,ICA with Reconstruction Cost for Efficient Overcomplete Feature Learning,32.57142857142857
4286,23,2011,\theta-MRF: Capturing Spatial and Semantic Structure in the Parameters for Scene Understanding,3.2857142857142856
4287,14,2011,Manifold Precis: An Annealing Technique for Diverse Sampling of Manifolds,2.0
4290,28,2011,Facial Expression Transfer with Input-Output Temporal Restricted Boltzmann Machines,4.0
4292,143,2011,Trace Lasso: a trace norm regularization for correlated designs,20.428571428571427
4293,25,2011,Identifying Alzheimer's Disease-Related Brain Regions from Multi-Modality Neuroimaging Data using Sparse Composite Linear Discrimination Analysis,3.5714285714285716
4295,23,2011,Finite Time Analysis of Stratified Sampling for Monte Carlo,3.2857142857142856
4297,112,2011,Empirical models of spiking in neural populations,16.0
4298,2,2011,t-divergence Based Approximate Inference,0.2857142857142857
4299,49,2011,Group Anomaly Detection using Flexible Genre Models,7.0
4300,28,2011,Active Learning Ranking from Pairwise Preferences with Almost Optimal Query Complexity,4.0
4302,7,2011,Testing a Bayesian Measure of Representativeness Using a Large Image Database,1.0
4303,159,2011,Sparse Filtering,22.714285714285715
4304,5,2011,Convergent Fitted Value Iteration with Linear Function Approximation,0.7142857142857143
4305,5,2011,An Unsupervised Decontamination Procedure For Improving The Reliability Of Human Judgments,0.7142857142857143
4306,69,2011,Robust Lasso with missing and grossly corrupted observations,9.857142857142858
4307,8,2011,Nonnegative dictionary learning in the exponential noise model for adaptive music signal representation,1.1428571428571428
4308,648,2011,Dynamic Pooling and Unfolding Recursive Autoencoders for Paraphrase Detection,92.57142857142857
4309,19,2011,Efficient Offline Communication Policies for Factored Multiagent POMDPs,2.7142857142857144
4311,30,2011,Multi-armed bandits on implicit metric spaces,4.285714285714286
4315,25,2011,Newtron: an Efficient Bandit algorithm for Online Multiclass Prediction,3.5714285714285716
4316,10,2011,Inferring spike-timing-dependent plasticity from spike train data,1.4285714285714286
4317,21,2011,Learning in Hilbert vs. Banach Spaces: A Measure Embedding Viewpoint,3.0
4319,3,2011,Greedy Model Averaging,0.42857142857142855
4320,14,2011,Prismatic Algorithm for Discrete D.C. Programming Problem,2.0
4323,8,2011,Automated Refinement of Bayes Networks' Parameters based on Test Ordering Constraints,1.1428571428571428
4324,84,2011,Video Annotation and Tracking with Active Learning,12.0
4327,50,2011,On Causal Discovery with Cyclic Additive Noise Models,7.142857142857143
4329,51,2011,Quasi-Newton Methods for Markov Chain Monte Carlo,7.285714285714286
4330,70,2011,Beyond Spectral Clustering - Tight Relaxations of Balanced Graph Cuts,10.0
4331,99,2011,Linear Submodular Bandits and their Application to Diversified Retrieval,14.142857142857142
4332,6,2011,Analytical Results for the Error in Filtering of Gaussian Processes,0.8571428571428571
4333,275,2011,Practical Variational Inference for Neural Networks,39.285714285714285
4336,109,2011,Contextual Gaussian Process Bandit Optimization,15.571428571428571
4338,6,2011,Policy Gradient Coagent Networks,0.8571428571428571
4342,88,2011,Joint 3D Estimation of Objects and Scene Layout,12.571428571428571
4345,55,2011,Orthogonal Matching Pursuit with Replacement,7.857142857142857
4349,15,2011,Estimating time-varying input signals and ion channel states from a single voltage trace of a neuron,2.142857142857143
4350,14,2011,On U-processes and clustering performance,2.0
4353,31,2011,Sequence learning with hidden units in spiking neural networks,4.428571428571429
4354,29,2011,Robust Multi-Class Gaussian Process Classification,4.142857142857143
4355,50,2011,A Collaborative Mechanism for Crowdsourcing Prediction Problems,7.142857142857143
4356,117,2011,Learning Sparse Representations of High Dimensional Data on Large Scale Dictionaries,16.714285714285715
4357,55,2011,Large-Scale Sparse Principal Component Analysis with Application to Text Data,7.857142857142857
4358,760,2011,Algorithms for Hyper-Parameter Optimization,108.57142857142857
4359,40,2011,Structured Learning for Cell Tracking,5.714285714285714
4360,4,2011,On the accuracy of l1-filtering of signals with block-sparse structure,0.5714285714285714
4368,67,2011,Stochastic convex optimization with bandit feedback,9.571428571428571
4369,85,2011,Scalable Training of Mixture Models via Coresets,12.142857142857142
4370,462,2011,Co-regularized Multi-view Spectral Clustering,66.0
4371,24,2011,Selecting the State-Representation in Reinforcement Learning,3.4285714285714284
4372,2,2011,EigenNet: A Bayesian hybrid of generative and conditional models for sparse learning,0.2857142857142857
4374,90,2011,Transfer Learning by Borrowing Examples for Multiclass Object Detection,12.857142857142858
4378,23,2011,Predicting Dynamic Difficulty,3.2857142857142856
4380,7,2011,Neuronal Adaptation for Sampling-Based Probabilistic Inference in Perceptual Bistability,1.0
4381,133,2011,Pylon Model for Semantic Segmentation,19.0
4385,13,2011,Convergent Bounds on the Euclidean Distance,1.8571428571428572
4390,13,2011,A reinterpretation of the policy oscillation phenomenon in approximate policy iteration,1.8571428571428572
4392,10,2011,Directed Graph Embedding: an Algorithm based on Continuous Limits of Laplacian-type Operators,1.4285714285714286
4393,34,2011,PAC-Bayesian Analysis of Contextual Bandits,4.857142857142857
4394,6,2011,Accelerated Adaptive Markov Chain for Partition Function Computation,0.8571428571428571
4395,6,2011,Advice Refinement in Knowledge-Based SVMs,0.8571428571428571
4396,216,2011,Sparse Manifold Clustering and Embedding,30.857142857142858
4397,113,2011,Statistical Performance of Convex Tensor Decomposition,16.142857142857142
4398,18,2011,From Stochastic Nonlinear Integrate-and-Fire to Generalized Linear Models,2.5714285714285716
4399,45,2011,Learning with the weighted trace-norm under arbitrary sampling distributions,6.428571428571429
4402,47,2011,Efficient coding of natural images with a population of noisy Linear-Nonlinear neurons,6.714285714285714
4403,5,2011,The Fast Convergence of Boosting,0.7142857142857143
4405,21,2011,Optimal learning rates for least squares SVMs using Gaussian kernels,3.0
4406,11,2011,Target Neighbor Consistent Feature Weighting for Nearest Neighbor Classification,1.5714285714285714
4407,26,2011,Multilinear Subspace Regression: An Orthogonal Tensor Decomposition Approach,3.7142857142857144
4408,62,2011,A More Powerful Two-Sample Test in High Dimensions using Random Projection,8.857142857142858
4410,647,2011,Linearized Alternating Direction Method with Adaptive Penalty for Low-Rank Representation,92.42857142857143
4411,92,2011,Greedy Algorithms for Structurally Constrained High Dimensional Problems,13.142857142857142
4413,74,2011,Multiclass Boosting: Theory and Algorithms,10.571428571428571
4414,10,2011,Sparse Features for PCA-Like Linear Regression,1.4285714285714286
4419,35,2011,Maximum Margin Multi-Label Structured Prediction,5.0
4421,392,2011,Iterative Learning for Reliable Crowdsourcing Systems,56.0
4422,25,2011,The Kernel Beta Process,3.5714285714285716
4423,8,2011,Global Solution of Fully-Observed Variational Bayesian Matrix Factorization is Column-Wise Independent,1.1428571428571428
4424,5,2011,A Denoising View of Matrix Completion,0.7142857142857143
4425,46,2011,Minimax Localization of Structural Information in Large Noisy Matrices,6.571428571428571
4427,5,2011,Blending Autonomous Exploration and Apprenticeship Learning,0.7142857142857143
4428,318,2011,Distributed Delayed Stochastic Optimization,45.42857142857143
4429,11,2011,A rational model of causal inference with continuous causes,1.5714285714285714
4431,29,2011,Sparse Estimation with Structured Dictionaries,4.142857142857143
4432,4,2011,"Emergence of Multiplication in a Biophysical Model of a Wide-Field Visual Neuron for Computing Object Approaches: Dynamics, Peaks, & Fits",0.5714285714285714
4433,176,2011,The Manifold Tangent Classifier,25.142857142857142
4434,54,2011,On fast approximate submodular minimization,7.714285714285714
4435,171,2011,Clustered Multi-Task Learning Via Alternating Structure Optimization,24.428571428571427
4436,98,2011,An Exact Algorithm for F-Measure Maximization,14.0
4437,7,2011,A Machine Learning Approach to Predict Chemical Reactions,1.0
4438,121,2011,Efficient Methods for Overlapping Group Lasso,17.285714285714285
4441,292,2011,Convergence Rates of Inexact Proximal-Gradient Methods for Convex Optimization,41.714285714285715
4444,20,2011,A Brain-Machine Interface Operating with a Real-Time Spiking Neural Network Control Algorithm,2.857142857142857
4445,54,2011,Portmanteau Vocabularies for Multi-Cue Image Representation,7.714285714285714
4446,53,2011,Generalizing from Several Related Classification Tasks to a New Unlabeled Sample,7.571428571428571
4447,101,2011,Recovering Intrinsic Images with a Global Sparsity Prior on Reflectance,14.428571428571429
4448,7,2011,Statistical Tests for Optimization Efficiency,1.0
4450,44,2012,A Conditional Multinomial Mixture Model for Superset Label Learning,7.333333333333333
4451,3,2012,Active Comparison of Prediction Models,0.5
4452,45,2012,High-Order Multi-Task Feature Learning to Identify Longitudinal Phenotypic Markers for Alzheimer's Disease Progression Prediction,7.5
4453,33,2012,Multiclass Learning with Simplex Coding,5.5
4454,26,2012,Cardinality Restricted Boltzmann Machines,4.333333333333333
4456,109,2012,Best Arm Identification: A Unified Approach to Fixed Budget and Fixed Confidence,18.166666666666668
4457,29,2012,Deep Spatio-Temporal Architectures and Learning for Protein Structure Prediction,4.833333333333333
4458,15,2012,Probabilistic Low-Rank Subspace Clustering,2.5
4460,22,2012,Proper losses for learning from partial labels,3.6666666666666665
4461,428,2012,Convolutional-Recursive Deep Learning for 3D Object Classification,71.33333333333333
4462,30,2012,Multiresolution Gaussian Processes,5.0
4464,4,2012,Entropy Estimations Using Correlated Symmetric Stable Random Projections,0.6666666666666666
