index,citations,year,Title,citations_average,predicted_citations
3388,72,2008,Inferring rankings under constrained sensing,7.2,15.87813158855015
3389,41,2008,Supervised Bipartite Graph Inference,4.1,133.6636473395353
3390,93,2008,Fast Rates for Regularized Objectives,9.3,53.88253044178341
3392,11,2008,Generative and Discriminative Learning with Unknown Labeling Bias,1.1,396.58995254588996
3393,73,2008,Multi-Level Active Prediction of Useful Image Annotations for Recognition,7.3,112.64875299884778
3395,82,2008,Large Margin Taxonomy Embedding for Document Categorization,8.2,57.21976056661452
3396,39,2008,Hierarchical Semi-Markov Conditional Random Fields for Recursive Sequential Data,3.9,70.77820328388762
3397,23,2008,Learning Taxonomies by Dependence Maximization,2.3,468.6273940693016
3398,28,2008,The Conjoint Effect of Divisive Normalization and Orientation Selectivity on Redundancy Reduction,2.8,8.510182755129287
3401,74,2008,Spectral Clustering with Perturbed Data,7.4,146.937764260789
3405,77,2008,Modeling the effects of memory on human online sentence processing with particle filters,7.7,49.145027301232005
3407,21,2008,PSDBoost: Matrix-Generation Linear Programming for Positive Semidefinite Matrices Learning,2.1,278.059186801993
3409,21,2008,On the Reliability of Clustering Stability in the Large Sample Regime,2.1,80.80945718164564
3411,24,2008,Adaptive Template Matching with Shift-Invariant Semi-NMF,2.4,39.72097744568542
3413,8,2008,Optimization on a Budget: A Reinforcement Learning Approach,0.8,512.2270819453357
3418,164,2008,Shared Segmentation of Natural Scenes Using Dependent Pitman-Yor Processes,16.4,83.22024836104535
3419,38,2008,"Beyond Novelty Detection: Incongruent Events, when General and Specific Classifiers Disagree",3.8,19.084074970405194
3422,143,2008,Kernel Change-point Analysis,14.3,95.52835724045201
3423,42,2008,Bayesian Model of Behaviour in Economic Games,4.2,87.59993028801846
3424,43,2008,Online Prediction on Large Diameter Graphs,4.3,94.8250419146812
3425,12,2008,Learning the Semantic Correlation: An Alternative Way to Gain from Unlabeled Text,1.2,277.4112520310685
3427,121,2008,Algorithms for Infinitely Many-Armed Bandits,12.1,64.56232789414449
3428,25,2008,Spike Feature Extraction Using Informative Samples,2.5,105.14439961890734
3429,95,2008,Non-stationary dynamic Bayesian networks,9.5,413.0247431898424
3430,10,2008,Counting Solution Clusters in Graph Coloring Problems Using Belief Propagation,1.0,86.07066943403603
3431,19,2008,Estimating vector fields using sparse basis field expansions,1.9,115.3462452419104
3432,57,2008,Tighter Bounds for Structured Estimation,5.7,89.81833487523286
3433,45,2008,Clustering via LP-based Stabilities,4.5,131.1785511066249
3434,82,2008,Kernelized Sorting,8.2,5.902948717948718
3435,272,2008,Privacy-preserving logistic regression,27.2,51.869946801663275
3436,11,2008,A ``Shape Aware'' Model for semi-supervised Learning of Objects and its Context,1.1,289.86127629647706
3438,103,2008,Accelerating Bayesian Inference over Nonlinear Differential Equations with Gaussian Processes,10.3,91.8459948864935
3440,127,2008,Regularized Policy Iteration,12.7,49.57460378395112
3442,41,2008,Unsupervised Learning of Visual Sense Models for Polysemous Words,4.1,432.7691573743054
3444,84,2008,"On the Design of Loss Functions for Classification: theory, robustness to outliers, and SavageBoost",8.4,50.5025030177581
3445,31,2008,Dimensionality Reduction for Data in Multiple Feature Representations,3.1,120.25650465660419
3446,0,2008,Learning with Consistency between Inductive Functions and Kernels,0.0,390.3685086944797
3449,400,2008,DiscLDA: Discriminative Learning for Dimensionality Reduction and Classification,40.0,408.3605904997107
3450,22,2008,Analyzing human feature learning as nonparametric Bayesian inference,2.2,345.3773209884027
3453,23,2008,Phase transitions for high-dimensional joint support recovery,2.3,56.21364319080809
3454,4,2008,Bio-inspired Real Time Sensory Map Realignment in a Robotic Barn Owl,0.4,14.373453616951712
3455,8,2008,Temporal Dynamics of Cognitive Control,0.8,21.398932937456944
3458,10,2008,Posterior Consistency of the Silverman g-prior in Bayesian Model Choice,1.0,60.02374375364199
3459,71,2008,Bayesian Exponential Family PCA,7.1,86.7634959122123
3460,7,2008,Reconciling Real Scores with Binary Comparisons: A New Logistic Based Model for Ranking,0.7,40.373820014096154
3462,43,2008,A Massively Parallel Digital Learning Processor,4.3,413.8067774816109
3463,78,2008,Rademacher Complexity Bounds for Non-I.I.D. Processes,7.8,50.17251766618258
3464,167,2008,Differentiable Sparse Coding,16.7,114.75206496434743
3466,22,2008,Multi-Agent Filtering with Infinitely Nested Beliefs,2.2,47.22254524188941
3469,347,2008,Natural Image Denoising with Convolutional Networks,34.7,421.1594625083826
3470,67,2008,Human Active Learning,6.7,734.6710935978111
3471,37,2008,Characterizing neural dependencies with copula models,3.7,256.1271582608838
3472,53,2008,Estimation of Information Theoretic Measures for Continuous Random Variables,5.3,74.43616687372922
3474,52,2008,MCBoost: Multiple Classifier Boosting for Perceptual Co-clustering of Images and Visual Features,5.2,86.53807019082073
3475,12,2008,Efficient Inference in Phylogenetic InDel Trees,1.2,80.50996550290954
3476,33,2008,Empirical performance maximization for linear rank statistics,3.3,44.794046175023176
3477,64,2008,Improved Moves for Truncated Convex Models,6.4,165.5791488378166
3484,13,2008,Characterizing response behavior in multisensory perception with conflicting cues,1.3,3.3022604281342463
3485,38,2008,Efficient Sampling for Gaussian Process Inference using Control Variables,3.8,152.6492539344645
3487,21,2008,Linear Classification and Selective Sampling Under Low Noise Conditions,2.1,74.67070094364637
3488,41,2008,Dependent Dirichlet Process Spike Sorting,4.1,142.43510835847047
3489,27,2008,Fast High-dimensional Kernel Summations Using the Monte Carlo Multipole Method,2.7,107.78359206096988
3491,16,2008,Simple Local Models for Complex Dynamical Systems,1.6,109.33951808496101
3492,12,2008,Overlaying classifiers: a practical approach for optimal ranking,1.2,53.85756023460744
3495,37,2008,Scalable Algorithms for String Kernels with Inexact Matching,3.7,84.14663069171867
3499,13,2008,Bayesian Kernel Shaping for Learning Control,1.3,493.3615956398169
3500,1491,2008,Mixed Membership Stochastic Blockmodels,149.1,85.91969164951922
3501,58,2008,Logistic Normal Priors for Unsupervised Probabilistic Grammar Induction,5.8,58.89596223027599
3504,47,2008,Unifying the Sensory and Motor Components of Sensorimotor Adaptation,4.7,18.82686757330693
3505,5,2008,Interpreting the neural code with Formal Concept Analysis,0.5,168.95312878624654
3506,349,2008,Nonlinear causal discovery with additive noise models,34.9,96.4942996510215
3507,18,2008,Finding Latent Causes in Causal Networks: an Efficient Approach Based on Markov Blankets,1.8,278.8590491656649
3509,293,2008,Gaussian-process factor analysis for low-dimensional single-trial analysis of neural population activity,29.3,137.18433174684534
3511,126,2008,Playing Pinball with non-invasive BCI,12.6,32.227513731668864
3512,50,2008,Multi-label Multiple Kernel Learning,5.0,496.5191841069521
3515,11,2008,Fast Computation of Posterior Mode in Multi-Level Hierarchical Models,1.1,122.18940795095835
3516,4,2008,Designing neurophysiology experiments to optimally constrain receptive field models along parametric submanifolds,0.4,44.034866312567566
3517,6,2008,Load and Attentional Bayes,0.6,10.19305744006141
3518,87,2008,Implicit Mixtures of Restricted Boltzmann Machines,8.7,51.96224712036453
3520,41,2008,Regularized Co-Clustering with Dual Supervision,4.1,90.81099974244553
3524,7,2008,A general framework for investigating how far the decoding process in the brain can be simplified,0.7,23.56128205810775
3527,14,2008,"Look Ma, No Hands: Analyzing the Monotonic Feature Abstraction for Text Classification",1.4,49.63266724731019
3528,22,2008,Clusters and Coarse Partitions in LP Relaxations,2.2,11.321657827319187
3531,9,2008,Modeling Short-term Noise Dependence of Spike Counts in Macaque Prefrontal Cortex,0.9,15.264900374276735
3533,8,2008,Self-organization using synaptic plasticity,0.8,118.76076391960358
3534,33,2008,Fitted Q-iteration by Advantage Weighted Regression,3.3,69.37521380214069
3536,10,2008,Convergence and Rate of Convergence of a Manifold-Based Dimension Reduction Algorithm,1.0,44.702293461864485
3537,26,2008,Psychiatry: Insights into depression through normative decision-making models,2.6,61.452825937411276
3539,63,2008,Support Vector Machines with a Reject Option,6.3,99.56150364184931
3540,299,2008,The Recurrent Temporal Restricted Boltzmann Machine,29.9,64.46680888524043
3543,38,2008,Extended Grassmann Kernels for Subspace-Based Learning,3.8,435.367163889529
3544,17,2008,Artificial Olfactory Brain for Mixture Identification,1.7,27.58794421554135
3546,23,2008,From Online to Batch Learning with Cutoff-Averaging,2.3,433.65088116799507
3547,53,2008,Structure Learning in Human Sequential Decision-Making,5.3,374.51552073205374
3548,133,2008,Exact Convex Confidence-Weighted Learning,13.3,434.2166223783737
3549,12,2008,Particle Filter-based Policy Gradient in POMDPs,1.2,61.63931829101291
3550,187,2008,Sparse Signal Recovery Using Markov Random Fields,18.7,137.88863065839112
3551,34,2008,Kernel Measures of Independence for non-iid Data,3.4,76.61477493643856
3552,91,2008,The Mondrian Process,9.1,49.57963489494479
3554,127,2008,Sparse probabilistic projections,12.7,137.46501795099692
3556,166,2008,An Extended Level Method for Efficient Multiple Kernel Learning,16.6,388.44616829249435
3557,23,2008,A computational model of hippocampal function in trace conditioning,2.3,41.000765472697765
3558,110,2008,The Infinite Factorial Hidden Markov Model,11.0,61.009667969641576
3561,179,2008,Automatic online tuning for fast Gaussian summation,17.9,75.91992446218532
3563,345,2008,Near-optimal Regret Bounds for Reinforcement Learning,34.5,407.6348610344385
3564,92,2008,On the Generalization Ability of Online Strongly Convex Programming Algorithms,9.2,81.24253067847793
3566,13,2008,Robust Near-Isometric Matching via Structured Learning of Graphical Models,1.3,340.6671477029816
3567,95,2008,Online Models for Content Optimization,9.5,205.98621005623258
3568,15,2008,Adaptive Martingale Boosting,1.5,49.97553264529046
3571,1,2008,Risk Bounds for Randomized Sample Compressed Classifiers,0.1,28.66307178749345
3573,13,2008,Supervised Exponential Family Principal Component Analysis via Convex Optimization,1.3,124.44038346033282
3574,71,2008,Efficient Exact Inference in Planar Ising Models,7.1,142.40219240233856
3576,17,2008,Predictive Indexing for Fast Search,1.7,62.583506708348686
3577,49,2008,Regularized Learning with Networks of Features,4.9,925.5000320840078
3581,45,2008,Fast Prediction on a Tree,4.5,105.23710479272142
3585,17,2008,Biasing Approximate Dynamic Programming with a Lower Discount Factor,1.7,36.034342833691575
3586,20,2008,On Bootstrapping the ROC Curve,2.0,1.6464285714285711
3589,471,2008,Policy Search for Motor Primitives in Robotics,47.1,33.23277575520133
3590,28,2009,Learning Label Embeddings for Nearest-Neighbor Multi-class Classification with an Application to Speech Recognition,3.111111111111111,265.52403776705125
3592,102,2009,Bilinear classifiers for visual recognition,11.333333333333336,89.94807911949005
3594,11,2009,Sensitivity analysis in HMMs with application to likelihood maximization,1.2222222222222223,52.25015504839558
3595,36,2009,Thresholding Procedures for High Dimensional Variable Selection and Statistical Estimation,4.0,57.60452523505978
3596,14,2009,Toward Provably Correct Feature Selection in Arbitrary Domains,1.5555555555555556,31.886092570814444
3600,53,2009,The Wisdom of Crowds in the Recollection of Order Information,5.888888888888888,40.37788285528596
3602,198,2009,Modelling Relational Data using Bayesian Clustered Tensor Factorization,22.0,141.06486144996313
3603,23,2009,Speaker Comparison with Inner Product Discriminant Functions,2.555555555555556,15.544803859419703
3606,8,2009,Kernels and learning curves for Gaussian process regression on random graphs,0.8888888888888888,343.41241617928154
3608,21,2009,Strategy Grafting in Extensive Games,2.333333333333333,9.21386594392678
3610,41,2009,Boosting with Spatial Regularization,4.5555555555555545,90.56326855298948
3612,19,2009,Human Rademacher Complexity,2.1111111111111107,39.65150054344908
3613,20,2009,Generalization Errors and Learning Curves for Regression with Multi-task Gaussian Processes,2.2222222222222223,314.8504513455533
3615,8,2009,A Gaussian Tree Approximation for Integer Least-Squares,0.8888888888888888,50.7645030882876
3616,5,2009,Structural inference affects depth perception in the context of potential occlusion,0.5555555555555556,26.434114981333533
3617,25,2009,Solving Stochastic Games,2.7777777777777777,89.05903731004109
3618,1,2009,Correlation Coefficients are Insufficient for Analyzing Spike Count Dependencies,0.1111111111111111,10.165733048946926
3619,85,2009,Multiple Incremental Decremental Learning of Support Vector Machines,9.444444444444443,377.2335398837835
